#Time	vx	vy	vz
91.325239614	-193.352708919194	-1.43224228829038	-164.707863153386
91.331741404	-183.180465056904	-1.38423525231922	-175.95168096146
91.337878344	-173.05032815198	-1.46652820467786	-185.923186837484
91.344391234	-161.832943874831	-1.38187523232783	-195.765657913102
91.353848234	-146.981087763676	-1.48038505661212	-207.148166136002
91.362552964	-130.273970525457	-1.49344057921578	-218.042324565535
91.367551864	-115.82550477615	-1.40030834789921	-226.04977616071
91.373620914	-104.134931189385	-1.48293414668432	-231.667267804232
91.382877734	-87.2869665975025	-1.40436951208834	-238.526760207038
91.387488594	-73.5221080328214	-1.51815562309616	-243.121779070185
91.391968914	-62.495577879869	-1.33919095456867	-246.187937148199
91.400789514	-46.8221904078237	-1.47382197409589	-249.642768227663
91.405226694	-33.8052851633542	-1.3522114065343	-251.736690183126
91.413956364	-15.8081540749762	-1.48917393459975	-253.503224405223
91.422768044	2.72365799979787	-1.47531474989024	-253.981108481142
91.431723944	24.6764757704927	-1.45155739826404	-252.794303820789
91.436271954	38.2584658399157	-1.31925744275582	-251.098666604517
91.445345654	55.9859629525024	-1.43271165035908	-247.748906923666
91.454639354	75.1046811843936	-1.50639761687928	-242.637616147292
91.462019784	94.8453194783295	-1.49042644894555	-235.622872246876
91.469614574	110.207172367046	-1.44836188295941	-228.841177507677
91.478617004	126.077056297348	-1.44405438930942	-220.495997136773
91.484778954	142.162766305672	-1.29829010324742	-210.485282989107
91.490415394	153.643134192197	-1.59675312670881	-202.255396049775
91.496743374	163.875411703392	-1.42225526068522	-194.058828902375
91.505599424	177.957361145268	-1.4679223952336	-181.231957257714
91.508986514	185.409785149031	-1.47619255691979	-173.600244693676
91.515501384	194.785190615499	-1.38145525259224	-163.011719805878
91.525967574	207.238757106335	-1.43318642535507	-146.853835718045
91.534065354	218.33160569806	-1.48188872645748	-129.788754292229
91.540314164	226.763248286713	-1.44027468918878	-114.421822529991
91.549739504	234.58032243495	-1.37926015000177	-97.3969859770627
91.558842184	241.687063590064	-1.53800858648254	-78.1088646420613
91.563306264	246.187123718996	-1.34406073004008	-62.4988239468604
91.572079714	249.616855224277	-1.48174388945896	-46.9598832659375
91.576481244	251.730419440129	-1.36316111610185	-33.8518343831948
91.585144124	253.495519674473	-1.50065653723482	-15.9300463183402
91.589486964	253.981207232779	-1.38158408286194	-2.76316816572388
91.594138934	253.870995271034	-1.50473917603447	7.95362135903999
91.603200974	252.702426230204	-1.43455525807596	25.6012938364222
91.607808914	250.871430995815	-1.51911766173892	39.7140760140451
91.612477194	248.913733611752	-1.49948032296191	50.5539080313002
91.621830564	244.724707156257	-1.49678719973277	67.9969042164185
91.626614104	240.198380030212	-1.46334957372583	82.5747259459815
91.631470934	236.574353939938	-1.44127108579555	92.4472453603421
91.636487504	231.432892534406	-1.59471416044433	104.653116779125
91.644103734	225.177200670569	-1.4442852521148	117.512300058401
91.650254894	217.194805532615	-1.46313866002516	131.682479402259
91.655580414	210.495560252431	-1.50219846745629	142.145529983129
91.661099484	202.389390664792	-1.44952115068835	153.46805182908
91.668154154	193.346964955863	-1.55924971738538	164.713470145682
91.674533064	182.633283497177	-1.41090090255336	176.519379586115
91.680564914	172.417852011772	-1.49207756548651	186.509695685807
91.686091264	162.675389493559	-1.44761191985417	195.065706200285
91.691835474	151.978964579325	-1.56679344927147	203.509060244252
91.697638084	140.454012857315	-1.37868969675816	211.628868452496
91.702352464	129.179316800504	-1.48481973334016	218.692735010372
91.711343454	116.561096199274	-1.55711388052419	225.670290256037
91.717023364	100.88202226024	-1.40847500537908	233.10261339016
91.721736894	89.7415824305079	-1.48508528844767	237.613646151699
91.731011384	73.103765943737	-1.50951729087394	243.247929157922
91.739971544	53.9052813894755	-1.45086678688007	248.209825693981
91.748855804	31.6289779067656	-1.46326232308856	252.018795491982
91.753300414	18.2243129433995	-1.57494062473957	253.340449065068
91.762221834	0.4483590674646	-1.45716696925278	253.995411717484
91.771259514	-19.142078592949	-1.54906994393837	253.272935833872
91.776109134	-36.4977125007183	-1.44341235878486	251.359952194181
91.784995314	-52.6660321985254	-1.46294533884775	248.475639090484
91.789666594	-66.5770267299285	-1.49851828652524	245.114776867418
91.794399114	-77.9712102399653	-1.4791286495397	241.73188215317
91.799206194	-89.8674455178587	-1.45618545977972	237.566256438419
91.804026874	-99.7784130959052	-1.45207669786099	233.576908827424
91.811606874	-112.269218155054	-1.45118848379072	227.836591955086
91.819667254	-128.28176133588	-1.48876318765047	219.220379381523
91.824803844	-141.922838363317	-1.55745227284764	210.645419902762
91.831059074	-152.832036792233	-1.43879532544996	202.870140888436
91.839279794	-166.895397701273	-1.4597265105068	191.467460628135
91.847790394	-180.480960609913	-1.52750813016264	178.718451228957
91.855931874	-193.453532461503	-1.47393167589722	164.58903714185
91.861380804	-203.526458347823	-1.46818004218367	151.956634366095
91.867590734	-211.75755225661	-1.44929123217458	140.259184802667
91.873528184	-219.285909415047	-1.51580121715475	128.169414028304
91.884238044	-228.854510810177	-1.49395029496632	110.178834253777
91.891080614	-236.607144162	-1.46144005041458	92.3630111861552
91.898337754	-242.382051987988	-1.51574904597318	75.9252476665046
91.904796704	-246.789377033324	-1.54823950460131	60.0716927784986
91.909204804	-249.313706741291	-1.36113033707556	48.5469820224171
91.918033884	-252.008108205147	-1.47240692434527	31.7133799089623
91.922446794	-253.347277253243	-1.58625307761375	18.1286066013051
91.931320974	-253.995384586087	-1.46492457835787	0.45074602411073
91.940351084	-253.263971267661	-1.43962904524746	-19.2688810671512
91.949372484	-250.515385524335	-1.55186522006178	-41.9003609416807
91.958644364	-246.336127587447	-1.4020882918723	-61.9075907334473
91.963290944	-241.683026362171	-1.50648369059343	-78.1219399550034
91.968734864	-237.512674690298	-1.46952930976127	-90.0086702229267
91.977864154	-230.905166875537	-1.53352577621356	-105.813278558715
91.982933484	-223.895553809103	-1.38085363582666	-119.937001511835
91.988191974	-217.933409362807	-1.52135015262045	-130.455775587162
91.993486904	-210.578560345204	-1.51087756301409	-142.022490923402
91.999065734	-203.089178196864	-1.43399243210542	-152.540944965163
92.006479634	-193.825164576043	-1.48369993760405	-164.15116582397
92.014219224	-181.01741087735	-1.55047032871398	-178.174881941376
92.021146114	-168.906921026054	-1.44364889765829	-189.695465152336
92.024848394	-160.441673779399	-1.62062296746876	-196.905690547446
92.030424994	-150.98805723918	-1.43456586450573	-204.246314958937
92.035898954	-140.300751467632	-1.46146616112035	-211.729910092427
92.047355844	-122.371767349448	-1.48382314189801	-222.573471284662
92.053906184	-103.964069040693	-1.52663831190412	-231.743695747091
92.060595634	-88.3480572620973	-1.34540188724012	-238.136134041494
92.066045964	-75.9587173544939	-1.65127646422819	-242.37068991615
92.074944614	-57.7615511021719	-1.46089526133878	-247.340805400549
92.083739264	-39.2284079167701	-1.47817189251577	-250.948105137136
92.092537224	-16.3674269109148	-1.47761492945812	-253.467791745407
92.101337134	2.84093750028474	-1.47728750014752	-253.979812525398
92.110291834	25.461489497135	-1.45175159413471	-252.716450579026
92.114783314	39.4079369366155	-1.55850598054517	-250.919462867592
92.119339654	50.6986092778882	-1.53632149326891	-248.884081909639
92.128561074	67.8854085628014	-1.40976088069694	-244.756177517958
92.138013704	87.4889250340512	-1.48107007312814	-238.45228177358
92.142903534	104.502503663211	-1.63604702408068	-231.500653907546
92.147872444	115.51840898548	-1.4087610851898	-226.206779964599
92.155575504	127.092284316994	-1.4280031945724	-219.912491964237
92.163626754	144.822178609963	-1.49045123783844	-208.663173297375
92.170638734	158.443324993786	-1.56874579201808	-198.517649317146
92.177280564	170.735948725014	-1.50560801344779	-188.050440879666
92.183522554	181.672831901365	-1.44184787223311	-177.507493603803
92.192307204	193.633190436365	-1.47985389516307	-164.377617278137
92.197832604	204.148300709723	-1.44786028872192	-151.120417635299
92.202932034	211.788210220977	-1.56880155719156	-140.211639174074
92.208331094	218.741659432386	-1.48173859056704	-129.096474703111
92.216363774	226.201250642687	-1.4938992887795	-115.52821166561
92.224112834	234.350823699269	-1.41952591447831	-97.9472880989787
92.227963904	238.634728909389	-1.55800693520826	-86.9887205491231
92.233227504	242.420051253984	-1.51987492949121	-75.8037621084163
92.242082194	247.326530084449	-1.46814835210006	-57.8224581749945
92.250801714	250.931013697072	-1.49090638851072	-39.3369916353274
92.259556214	253.469875807756	-1.48495195380818	-16.3344714918925
92.263872104	253.945069086498	-1.3902102322254	-5.09743751816091
92.268517604	253.793939555712	-1.50683424672557	10.1173156565915
92.277622054	252.623716973568	-1.53770958157856	26.3607356841978
92.286813714	249.791604608611	-1.52311954029595	46.0199689675275
92.291510104	245.720753907047	-1.49050717274744	64.3047380241991
92.296401684	242.662128251125	-1.43103192734403	75.0269596193464
92.301007984	239.237410131293	-1.51965687016201	85.3178785676932
92.309593784	233.758174547822	-1.63060012141016	99.3501359687552
92.317820024	224.646737534932	-1.45874504892819	118.523035225412
